1,"""  they can buy and they can apply for residency just like any other person. so shut up you ignorant fool."  ""
0,"""  hasn't been pathetic yo, it will take a little while to get them back though, mccourt actually trashed us."  ""
1,"""  you f'n retard"  ""
0,"""  yeah, he will just let them in and allow them to take over.\xa0 be prepared!"  ""
0,"""  lol.......ralph you are the guys who are still in moi era..."  ""
1,"""  rightasshole. that\\'s why all those people were ki//ed. because of your ""calming"" effect. p i ss on obama."  ""
0,"""  @nyykrg21\\n\\n that\\'s about how long it took me.. it all works fine like the install but i\\'m having trouble with having siri work after i say ""hi siri""\\n\\n "  ""
0,"""  yankees fan is you"  ""
0,"""  when you get a officer needs help call, you put your donuts down and you help; you don't wait to finish like a normal 9 11 call..."  ""
0,"""  and if you don't tell them that you're breaking, then they'll just unintentionally wait for you to just crack. they definitely will not help you unless you ask for it."  ""
0,"""  if afghan troops showed up outside your home, would you run away or get your gun?"  ""
0,"""  well, as long as they don't bring back long dead fri....oh, shit...hang on."  ""
0,"""  hey, i have never in my life ever ,, hit a woman. but i can tell you right now, my   ex wife   can not say the same for men lol. talk about a nasty mean a s s e d temper lol. but she looks so sweet no one would ever ,, suspect it of her . so blow it out your po op sh oo t\\xc2\\xa0   truemorth   lol\\n\\xc2\\xa0"  ""
1,"""  id like to know if you're on crack "  ""
0,"""  when you unwrap your reserved copy from toys 'r us and put the game in, you'll find out all of your answers."  ""
1,"""  fuck you mikal. don't laugh at something i say you stupid little punk ass bitch. no one likes you. pussy."  ""
0,"""  they're against abortions in the case of rape because jesus was conceived by god raping mary."  ""
0,"""  i am not buying into this much. indians are missing a ton, got three bad outings against a red hot team."  ""
0,"""  what's his story? sporadic starts? never over 5 innings?"  ""
1,"""  you can take the first three letters off your name, loser. the truth hurts, doesn't it?"  ""
0,"""  i suppose the fact that halliburton was the only company qualified doesn't mean anything to you."  ""
0,"""  is this the kind of balloon world class cities have? in that case, we should get two or three... we need all the class we can get here..."  ""
0,"""  haha and you still live in the 90's."  ""
0,"""  would be cute on you barb"  ""
0,"""  then why are republicans the party with not one but two gay auxilliarries   goproud and the log cabin rerpublicans."  ""
0,"""  @theprofhypo and that's the truth!   :)"  ""
0,"""  you're hilarious."  ""
0,"""  is it just me or is everybody sick to the teeth about this tevez carry on ??"  ""
1,"""  is that it??  your sum total to any conversation is first abuse and then calling them a troll..   you are a typical socialist idiot.  keep up your non existent class warfare, it is as pointless as you."  ""
0,"""  chill no need to call them an idiot."  ""
0,"""  yes, you have been attacked by your\xa0 biggest prison in the world."  ""
1,"""  \\xc2\\xa0it must suck to be so stupid.\\xc2\\xa0 mindless, though controlled libturd sheeple.\\xc2\\xa0 "  ""
0,"""  i didn't know blackwater changed their name to the susan g. komen foundation."  ""
0,"""  loosing in the finals has to get you at least a little bit of respect."  ""
0,"""  solution: stop giving fucks"  ""
1,"""  ah, projection.\xa0 my favorite of the defense mechanisms.\xa0 no, my dear, i am not a ""women."".\xa0 but you are.\xa0 singular.\xa0 ""women"" is plural.\xa0 which, of course, using your particular brand of logic (which is known to most people as ""stupidity"") means that you have had help.\xa0 and yet, still didn't get very far in life.\xa0 even with all of the help you have gotten.\xa0 that has to sting.\n\nyou're a good troll, though.\xa0 bounding back and forth between cnn and fox message boards.\xa0 i heard a rumor that some of you get paid.\xa0 better up your comment count if you want to cash in, however."  ""
1,"""  those engineers are for mobile processors... as in for iphones...\n\nhttp://www.itproportal.com/2011/10/10/apple 1000 engineers working iphone ipad processors/\xa0\n\nyou are clueless for not reading before you post crap :/"  ""
1,"""  have fun dieing early fatty.\xa0 your non meat diet isn't saving you from atherosclerosis.\n\n"  ""
0,"""  they look like they come from one of thoses ufo's that regularly vist your side of the pond."  ""
0,"""  dropped the ball?\n\ndid they not just lower all their previous models by $100 as well as refresh them with intels latest architecture?"  ""
0,"""  you are right!"  ""
1,"""  you mean like stealing identity such as you are now? not hardly troll! flagged for fake shitt!"  ""
1,"""  how are all those tax dollars doing you survive off that come from dog s  t"  ""
1,"""  for the record, i am not gay, nor do i understand the attraction. \\xc2\\xa0but self righteous, despicable, vermin like you are the reason our republican party is going to lose the election in november to bozo. \\xc2\\xa0if i wasn't so disgusted with the sense of entitlement and lack of self responsibility the dems propgate, i'd vote dem. \\xc2\\xa0it's not enough for you to live and let live. \\xc2\\xa0gays aren't hurting you. \\xc2\\xa0you have to attack their lifestyle as if it's your business what they do behind closed doors. \\xc2\\xa0my guess is you're just another bible thumper, probably with gay tendencies yourself you're fighting."  ""
0,"""  ""the al qaeda affiliate in somalia has mocked the new $33 million bounty on its top leaders heads by offering its own bounty for president obama and secretary of state hillary clinton \u2013 10 camels for obama and 20 chickens for clinton.\n \n""anyone who helps the mujahideen find the whereabouts of obama and hillary clinton will be rewarded with 10 camels to the information leading to obama and 10 hens and 10 cocks for hillary,"" said senior shabaab commander fuad mohamed khalaf in a statement reported on numerous websites"".\n\ncould i have my camels steamed arby style, please?"  ""
0,"""  thats whats happens when people dont care for the kid for nothing more than a free check."  ""
1,"""  <b>demonocrats are the party of 56,000,000 abortions.\n\nalso, homosexuality is about as evil as it gets in human beings. you are the most violent mercyless monsters to ever draw breath. \n\ngaydolph surrounded himself with you. there were limits on your savagery(source, a creature named chaz, tole me).\n\nrhetorical question, scroto, where would you like to see the next several thousand innocent americans, be turned into cooked dog food?"  ""
1,"""  mayne, shut the f*ck up, hoes.....you hatin heffas are just mad that jonesy can see her cooch and doesn't have to use a mirror tied to her foot to see how to wash the mothaf*cka!!!! you fat, ugly, stank, weave wearin' bytches are a got damn mess!!! now don't get me wrong, jonesy needs a better stylist for her shyt too, but she still looks better than the majority of you wack a$$ed fat hoes on here......"  ""
0,"""  3rd row 1st lady fish man she can hold a pole"  ""
0,"""  hating for jealousy is just so absurd, though.  it makes you look like an idiot with no knowledge of baseball at all."  ""
1,"""  what the fuck is wrong with you retard?"  ""
0,"""  this munro fellow seems to be an amateur working for an amateur website founded by that privileged and pampered amateur fucker carlson."  ""
1,"""  seriously, like your own posts faster...it's not obv at all"  ""
1,"""  nope nope nope. you betcha has never lynched anyone. are you really this dumb?"  ""
0,"""  looked at completely objectively, whose version of what really happened 2000 years ago is more plausible, mine or the bible's?"  ""
0,"""  it kind of is. smh. then when you call these hoes out on their bullshit, they callin foul and the simps, manginas, and down low homo thugs are there to back them up. it's ridiculous."  ""
1,"""  bitch stfu you fuckin clown\\n"  ""
1,"""  if you kick minhyuk out of a chair ima bitchslap you into the 22 century."  ""
0,"""  \\nwake up people. all obama is doing is using the federal reserve and if he wins   \\xc2\\xa0tax increases to blow the budget out of control to fund his vision of who wins and loses in america !!!"  ""
1,"""  trumbo... tsk tsk tsk.. speaking of fails"  ""
0,"""  are you talking about ""that god damned piece of paper"" that mr bush swore to defend?"  ""
0,"""  he didn't say he was freestyling, wshh fucked up. give that young man his due credit."  ""
0,"""  it's not that serious! it's just a swimsuit pic it's not like your posing for porn ppl! ugh y'all kills me"  ""
0,"""  lets all worship money.....until our death bed"  ""
0,"""  yea right, i am sure they are all gonna meet up on the m56 for tea and scones, then have a frriendly game of foota in stanley park and be taking pics of each other before heading to their respective ends. "  ""
1,"""  you are\xa0 a fukin moron. \xa0\xa0 you are just butthurt that you got rejected on wikipedia.\n\ncall yoursilf scolar or whatever.\xa0 i am better than you,\xa0 just 14 and already a wikipedia administrator.\xa0 you are just a stupid ashole."  ""
0,"""  well we know he is illegal and if he steals the white house again.i can say fuck the gov and will no longer acknowledges its power"  ""
0,"""  you have got to be fucking kidding me! lmfao! you have got to be the most naive fan or you're just a troll.\xa0i'm assuming you're just a troll. not all of your oppars and unnirs are virgins sweetie. this is the 21st century. it's rare for anyone to wait until marriage, even in korea."  ""
0,"""  fucker has impossible dreams!"  ""
1,"""  i want to fuck your face"  ""
0,"""  took my girlfriend to see it.\xa0\n\nshe told me to stop jumping like a bitch :/"  ""
0,"""  well worded. ""was not proud at the time"" meaning they are now because they\\xc2\\xa0feel the world owes them a thank you for killing\\xc2\\xa0civilians and ""saving"" more?\\xc2\\xa0shouldnt we thank those who lost their lives to help ""save"" more people? you make me sick. \\n\\nand this is for the bird\\xc2\\xa0giving you words of wisdom. it\\'s great that you understand the logic and ironically point out\\xc2\\xa0""will bend facts and contort causality"" when it comes to debates. you forgot to point out using facts\\xc2\\xa0out of context. now please go educate the rest of your friends and find a giant mirror to stare into. \\xc2\\xa0"  ""
0,"""  turn to espn classic if you got it now!\n\nlarry bird about to be god again.\n\n17 seconds left in the game! ;)"  ""
0,"""  we have a problem using federal troops because of the posse comitatus act,  united states federal law (18 u.s.c. \\xc2\\xa7 1385). a bigger problem is that the obama regime doesn't give a.rat's.ass about the border."  ""
1,"""  perhaps you should go back and re read your posts from june 8th.  or would you like me to ""copy and paste"" them here to show just how much of a liar you really are?"  ""
0,"""  holy hot damn you already raised $76,000??? shit haha that is impressive... what a bunch of toolbags at funnyjunk with an idiot lawyer.."  ""
0,"""  that sweeping hand of the !  i love the modern styling of the seiko orange monster."  ""
0,"""  let them eat cake...\n\nwords that lit the french revolution.\n\nwhat words will americans have to hear?\n\neat the rich..."  ""
0,"""  we are looking for leadership from grayson.  leaders   scott, shackleton, churchill and even revie will persevere, and generally prevail, whatever the adversity.  sg still has a lot of advantages other championship managers would kill for.  he should not be overcome by despondency.  his body language, which has never been good imo was particularly poor on saturday.  he needs to get a grip."  ""
0,"""  lol most hated comment congratulations"  ""
0,"""  pervs everywhere demanding rights for their brand of abomination, once we\\xc2\\xa0condone and support\\xc2\\xa0perversion, how can anyone expect to control it or limit it?\\xc2\\xa0 the minute this lunacy becomes law, the ""community activists"" will go to work, funding it\\'s spread with your tax dollars.\\xc2\\xa0 hard to believe?\\xc2\\xa0 look at welfare.\\xc2\\xa0 just meant to help the hard up.\\xc2\\xa0 it has now reached the point where freeloaders make more ($37) than the average working/taxpaying stiff ($32k).\\xc2\\xa0\\xc2\\xa0 the gay bs will turn out exactly like this, if we allow it."  ""
0,"""  damn, i better stop flagging sheep me then."  ""
0,"""  fucking idiots"  ""
0,"""  actually, i read through your comments in disqus, sonny.  if y'all are a ""moderate"" then barack is a conservative.  and there is far more evidence of obama's kenyan birth than that fake crap from hawaii.  from his own lyin' mouth as well as his fat sow of a wife pie hole as well.  moderate, mt ass...."  ""
0,"""  christi... i hope somehow you do see this comment.  you are completely on target!!!  my three sons danced ballroom for years!!!  i know.  you have abbys number and she hates that.  she is living through those girls since she is never going to be a professional dancer and because they have young, strong, beautiful bodies.... which she clearly is envious of.   she hates that she cannot intimidate you. \\n\\ni relate very much to your feelings as a mother and as a dancemom.   this is a difficult situation as a parent.  you are doing the right thing!!!  abby has no boundaries... quite literally.  she is trying to control everyone else, because she has clearly no personal boundaries whatsoever.   our coach told us straight up that he does not want parents watching rehearsals because they won\\'t be able to handle the harshness required.  and it is rough!!!!   but we win. everything.   we even win on dancing with the stars.  everytime.  we win.  the difference between rick and abby is simple: she is vicious and personally cruel.   it is unacceptable.  if she were a parent, childrens services would have had her kids removed.  rick is tough at rehearsals without being personally vicious!!  abby is destroying their psyche.  and poor maddie will end up with ptsd because she clearly feels badly for the way chloe is treated.  it is so obvious!!  that even maddie backstage feels terrible for chloe.  melissa would see that if she wasn\\'t such a ""mean girl"" selling herself to pay for dance (talking about living through your kid!!  wow.  she\\'s a walking dysfunction.  trust me christi, you and hollie would not be able to live with yourselves to act like she does to pander to abbys insecurities.  she is a special kind of mess).  melissa is far more nasty and catty about ""maddie is the best"" than i have ever seen maddie be.  melissa acts as if it\\'s her accomplishment!!  i don\\'t see her out there dancing for hours! \\n\\nyou have a very challenging situation.  keep handling it with strength and dignity!!  what chloe learns about life and handling difficult people, whom we all have to deal with, is what is most important.  stand up for what you know is best for your daughter!!  and don\\'t engage with any one else who makes an ass of herself.   keep your focus on not allowing abby to negatively affect chloe.   but don\\'t worry about the moms as much, unless they say it in front of or to chloe.  if she is unaffected by it, do not engage them.   jill is so freaking insecure because she can\\'t buy enough goodwill to make kendall a quality dancer.  she doesn\\'t have core strength.  she doesnt have strong technique.  she is simply an immature dancer.  if the mom would put half the energy she spends bribing abby into helping kendall, she could become a stronger dancer!!!  jill is a nightmare.  let her live in that nightmare all by herself.   let no mom speak with her for a couple of weeks until she can clean up her act.   shut her out.   so that she does not affect you guys.  you all have enough pressure!! \\n\\nnow.... the catholic school girl costumes for the bullying number.... first the irony was so rich!!!  and abby is clueless.  second, our girls had the exact same costume for a lyrical number.  my sons was just watching that number and i was livid!!!  we were at the emerald ball in la (i love how abby name drops la and nyc all the time).  we are all over the country every single weekend and sometimes entire week.  we have ballroom teams and regular girls lyrical/jazz/tap type teams.  when these girls walked out looking like living child porn, the entire ballroom of adult competitors and professionals gasped.   it was repulsive.   the number had gyrating, overly sexual moves, with the girls doing spilt legs with their crotches aimed at the audience.   i about died!!  did some guy turn this team into a living vignette of his favorite porno?!?  we did not have the fishnet stockings.  i would have loved the fishnets over the thigh highs our girls were wearing!!   i am very proud to see you moms stand up and say ""no!! these are children!!""  i cheered when i saw you have such an impact!   our teams moms decided to make it goofy so it would not get the reaction we got in la:  after gasping when the girls walked on, there were no cheers, no clapping, dead awkward and uncomfortable silence!!  broken up only by other gasps!   it was embarrassing.  such bad taste level.  these are almost all mormon children competing.  this was just atrocious.  i am hoping the dance moms learned something from watching you stand up for what is right. all our moms did was put swim googles on the girls to make it look more goofy.   it did work.   the short skirts, the little panties crotch aimed at the audience, and gyrating pre teens looking like walking porn was not mitigated one bit by swim googles. \\n\\nchloe:  you are not snotty.  you have never exhibited a mouthy or cocky attitude.  that is abbys projection on you.  because if she had been born as pretty as you are and as talented as you are, she would be a total brat to everyone!!   so she assumes your a nasty bratty girl.  it is obvious to everyone watching how gentle and kind and sweet and generous you are!!!  you deserve to walk tall!!!  every time abby berated you, tune her out!!  put her voice far away in the background and tell yourself, america is watching abby make herself look like absolute jerk!!  and we all think you are an incredibly strong and elegant dancer!!!!  and phenomenal for your age.  i would not lie to you kid!!  you are phenomenal!!  i promise everyone sees that. even abby ;)  everytime she picks at you, she is doing it because she is so stinking jealous of you she can\\'t stand it!!!   she will never ever be as beautiful and as talented and kind and wonderful of a person as you are.  smile, because every snotty thing she says or does reveals her ugliness to us and shows everyone how terribly jealous she is of you!!  you are a remarkable young woman!!  and an incredibly strong dancer!   there is good reason for abby to be so jealous of you!!  everyone should ;)  who wouldn\\'t want to be chloe!!!  she is a fabulous person and a dynamic dancer!!   abby can never take that from you.  so don\\'t give it to her.  you are amazing!!"  ""
0,"""  they wont unless people like you stop coming on here to whinge."  ""
1,"""  mohawk nation\xa0blah blah blahyou're a bug on a surfboard"  ""
1,"""  and i call you a brain dead jew retard because it's true. perhaps if you got the muslim nazi's dick out of your ass you'd have more friends."  ""
0,"""  hope you and yours are safe tonite bill"  ""
1,"""   get your eyes checked! fat is never beautiful. "  ""
0,"""  you really cant blame hanley for anything on defense. blame his hitting."  ""
1,"""  sdjammer   you are a true american idiot..."  ""
0,"""  all these police and security yet people get in with flairs meanwhile in england a 100k+ a week player gets called a name and there is uproar go figure"  ""
0,"""  you seem obsessed with gay sex......seek help"  ""
0,"""  witness testimony, regardless of whether or not you believe it's true, is admissible as evidence. \xa0that testimony will either contradict or confirm the other available evidence.\n\naccording to the da, the testimony was confirmed by the evidence. \xa0what is your problem? \xa0again, do you not believe the da?"  ""
0,"""  ""fundamental"" is derived straight from the latin origin. saying it's derived from the 13th century meaning is like saying the english words ""to found"" and ""foundation"" also secretly mean ""buttocks"". the relationship of modern languages to latin changed over time, it was different in the 15th century than two hundred years earlier.\xa0"  ""
0,"""  ...and with those shoes. \xa0miss brit needs to move into a more adult look. \xa0her gyno length is now predictable and down right boring."  ""
0,"""  looks like while you guys have extended b p with mariners we've got barn duty for you...?\nsay we do and we do our job, y'all remember that will not ya kindly?\n\nas i always say (and feel :) good luck texas, have at it!"  ""
0,"""  i  notice you haven't  responded.  you only care when you are telling other people how dumb they are. again who is your team uj???"  ""
0,"""  why don't you  use jake's current picture? he always looks gross. he looks depressed . he's definitely not hot at all. he looks like a homeless guy all the time."  ""
0,"""  21st century conservatism:\nmanufactured outrage."  ""
0,"""  1) 2) 3) 4) 5) 6)  stop with the stupid numerical stats, just admit it you wanna pork wade!!!!!!"  ""
1,"""  to chindokae: you are dumber than zimmerman."  ""
0,"""  pe, you don't ""earn"" an exemption    it's at the sponsor's discretion.\xa0 that's why it's called an ""exemption""; you are exempt from the normal qualifying requirements.\n\npal, you have serious issues, imo.\xa0 ever consider diversity therapy?"  ""
1,"""  i am a little fed up with you also. i usually just\nignore your childish petulant posts.\xa0 you\ndon\u2019t add much to the discussion any more."  ""
0,"""  people think the yankees are scary, but nothing's as scary as the iraq lobster.\xa0\n\nhttp://www.youtube. com/watch?v=aidr3zvzso4"  ""
0,"""  how much trouble would i get into if i just walked up to someone and punched them in the face? (i'm looking at you izzy gutierrez)"  ""
0,"""  let me help you get your anger out"  ""
1,"""  wtf are you talking about? & more important shit? like taking time out of your life to comment on me calling another nigga ugly? hmm yeah your still in middle school."  ""
1,"""  how nice.\xa0 killing someone because you're too stupid to drive a car.\xa0 "  ""
0,"""  why are you ""certain"" of these claims?"  ""
0,"""  other than the old ussr, is there really a more secretive government that that of the u. s.?"  ""
0,"""  you'll be bloody miserable though!"  ""
0,"""  sure, the people who actually diagnose and treat disease are the problem, not the hordes of parasites around them."  ""
0,"""  ""a cardiff disciplinary panel heard ms scarlett, who was pictured wearing a lantern shaped hat, ""presented herself as a very different person"" outside school"".\\n\\n \\n\\nlol. i should hope so, she is at a primary school after all."  ""
0,"""  big so what, she's a normal kid from a beautiful (not politically) family."  ""
0,"""  oh my just goes to show how young you are. yes i remember her and all her fancy hair colours. as a tiny girl my daughter loved her."  ""
1,"""  quit harassing me.\xa0 i know who you are, just stop.\xa0 it's pathetic."  ""
0,"""  morcar ...you are hilarious\n\xa0\nthe whole world was at war with the nazis and it took 6 years to defeat them\xa0but you expect a small village full of farmers and the likes to have stopped them???\n\xa0\non what planet were you born???"  ""
0,"""  what hinckley was doing is called fudging. he knew all right but he knew how it would look to admit to it."  ""
0,"""  i don't get your meaning. would you explain?"  ""
0,"""  hey\xa0@ign b9606001de921324b66a3e5949ba481e:disqus\xa0, you are awesome!"  ""
0,"""  don't pick on prophet just because he went all muslim recently."  ""
1,"""  lol you act like you have been watching basketball forever, its only ben 8 years moron\n"  ""
0,"""  foreigners are perfectly welcome in china, unless your name is george bush or dick cheney we will not arrest you haha!"  ""
0,"""  don't worry about finding more sheep, there'll be thousands already seated to watch this turgid waste of tax payers money.\n\nmeanwhile, the liberal neo marxist politicos will be patting each other on the back for diverting huge amounts of cash from tax payers into sponsors pockets, whilst at the same time diluting the money pool by flooding the country with skint economic migrants from across africa, russia, and eastern europe.\n\ntremendous, simply tremendous...."  ""
1,"""  do not talk to your mom like that you stupid omeba."  ""
1,"""  wow looks like two white guys. we need to ban all white folks from miami. just like you want to ban hiphop memorial day on sb.\nthis must be obama's fault right. you dumb asses"  ""
0,"""  you left off the bro"  ""
0,"""  \\n\\t\\t\\n\\n\\t\\t\\t\\n\\t\\t\\t\\t\\t\\n\\n\\t\\t\\t""obama\\xe2\\x80\\x99s budget calls for pay raises; federal workforce size would remain flat""http://www.washingtonpost.com/politics/obamas budget calls for pay raises federal workforce size would remain flat/2012/02/13/giqayeiddr_story.html\\n\\nfor the obama puppet followers out there.\\xc2\\xa0 his intention is for the incremental collapse of our economy and sovereignty by spending us into oblivion, then folding us into a global governance and monetary system.\\xc2\\xa0 the idea behind giving federal ""workers"" a raise, is purely a vote whore tactic.\\n\\xc2\\xa0"  ""
0,"""  these are indoors. glossy sucks everywhere."  ""
0,"""  mom looks like an ol' ho from way back herself. screw her and her pervert a$$ son."  ""
0,"""  then why are you reading it and leaving comments?\njust wondering."  ""
0,"""  @beeline @sidneycatsby ...i'm assuming you are in school in the states."  ""
0,"""  hughes is a real dummy. just proves that you need a brain to be a manager, hence his success over the years."  ""
0,"""  jlhanxson:\n\ndon't believe all you read in polls........."  ""
0,"""  how much does entitlement take up?"  ""
0,"""  obama wont be elected because he says the ""private sector is fine"" and government can cure any problems. then the\xa0clown actually thinks we are going to believe that. \n\naccept that you are backing a looser dumb @ss democrats."  ""
1,"""  @ ede444 and that's all you've got to say is it well i will not be losing any sleep over it. whether or not you are the same person or not you have the same stupid mentality. you're both like a couple of children so, easy to think you are one and the same. your posts are the poorest in taste so you cannot complain at mine. calling me names just makes you look like a fool. if you think\xa0i'm\xa0showing off with any of my post it must mean you haven't done much with your own life. my posts are just a reflection of the truth to which you are obviously a green eyed monster. nothing special to me or most people to say what languages one can speak or whether they've had the chance to meet important people.\xa0perhaps\xa0you should concentrate on bettering your sad miserable life instead of posting childish comments to me."  ""
0,"""  obama 2012...............hope & change...........the subject!"  ""
0,"""  you are going to be so disappointed.\xa0 "  ""
1,"""  and it's idiots like you wanting soviet bloc laws as long as they don't affect you. your both retarded, and you need to go back and read the bill of rights and the constitution again."  ""
1,"""  and i will punch you in you hippy bitch face!"  ""
0,"""  all pitchers have bad days at the office, and if the possible signing of oswalt to replace lilly is an indication of things, i personally feel it is that lilly may be headed to the dl rather than traded, unless billingsley is headed to the dl."  ""
0,"""  what about a taxpayers bonus???"  ""
0,"""  aren't you?"  ""
0,"""  i can asure you putting a cap on benefits would make a lot of folks bringing more kids into a workless/workshy family to use their head for once. if i was british and knew i could earn so much sitting on my arse all day playing video games while eating fish and chips, go to the pub later and then go in with the misses and make more babies would i want to work to earn money??? em.....em.....em........."  ""
1,"""  have you been living under a rock kaden?"  ""
0,"""  i am not saying i agree with that nonsense. \\xc2\\xa0like i said, i don't understand it, nor would i want to live in a city like san francisco for that very reason. \\xc2\\xa0but that doesn't mean they don't have a right to live their life the way they want to. \\xc2\\xa0who am i, or anyone else, to tell them how to live their lives? \\xc2\\xa0i know one gay person, a relative. \\xc2\\xa0and he's the kindest, most giving, sincere person i've ever known. \\xc2\\xa0when i hear comments from bigots like 2012skeeter, it makes my blood boil. \\xc2\\xa0"  ""
0,"""  gee, if only it were possible for you to start your own blog instead of telling atrios how to run his . . . ."  ""
0,"""  he does have that 'would you fuck me? ...i'd fuck me' look in his eyes.\xa0\n\njesus h. fucking christ what is going on this week?"  ""
0,"""  if you're seeing him while having a heart attack, fuck yes. \xa0yes, you do need health insurance or the hospital is going to take everything you ever owned."  ""
0,"""  what is your problem aw"  ""
1,"""  you're not hot. get over yourself"  ""
0,"""  you already are "  ""
0,"""  in a country with little to no building codes, and ample disposable manpower; would i step foot in that catastrophe waiting to happen?\r\noh.  \r\nhell. \r\nfucking.  \r\nno.  \r\nway."  ""
0,"""  westbrook could not handle magic's jock"  ""
0,"""  stupid nokia, actually you can split the team into windows phone and android because you have the capability to manufacture more than 20 model per year. why not just run the plan a and b together? selling android phone, you can survive and slowly have your sweet time to growing your windows phone market. better hire me as your company strategic planner. :)"  ""
0,"""  this is about 10 years overdue!\xa0 the only real answer to all this killing is to get the troops out and let the <i>people</i> of afghanistan, and not their american appointed puppets, choose their local governments as they have been doing for thousands of years."  ""
0,"""  serisously the fuck? *sigh*"  ""
0,"""  true that   most people don't like it when you know who you really are. sad but true."  ""
0,"""  so you are black?"  ""
0,"""  barbareschi \xe8 stato rapito the un iphone?!?!?"  ""
1,"""  you dudes really need a fucking life.... plenty people with jobs dont have cars so for you to sitting here judging someone elses life really says alot .. shut the fuck up n just watch the video"  ""
0,"""  good luck to you : )"  ""
0,"""  i understand what you are saying.\n\nout with the black, in with the white."  ""
0,"""  barry    \nyou are absolutely right on!!"  ""
0,"""  great attempt at coaching by okc....the slowed the game down.  if was another team they may have collapsed under the stress,,,,but the bench is sooo deep.  all new heat fans watch how the spurs played team defense and collapsed the middle....  scary"  ""
1,"""  you are blind, deaf and dumb, now go back to bed."  ""
0,"""  looks like you!\n"  ""
0,"""  he is doing what any president doe's on this day.\ni do not recall if other presidents appeared at the wall.\n\nelection year.... yea, but then again you would never say anything\nif he did not appear. you can not have it both ways."  ""
0,"""  well maybe if you didn't let yourself go and pack on all those pounds."  ""
0,"""  that is a nice shirt you got on westbrick.\n\n\n                                                         \ncraig sager"  ""
1,"""  you are a brainwashed piece of crap."  ""
0,"""  i would be more than happy to have 10mp option which would at least allow 4x oversampling and also bigger mp but not as big (kinda win win for everyone if i were to decide as nokia ;) )"  ""
0,"""  ha! i prefer something for him in the polar ice cap region.\n\nbtw, welcome back."  ""
0,"""  you are probably right. "  ""
0,"""  oh fab   we have a tennis player who has a sense of humour and who can smile. mr murray please note. mind you he has left it too late to cheer up. misery guts"  ""
0,"""  come on erin, did you report the ""harassment""? i sure hope so, because it'll draw much needed attention to this disgusting pin."  ""
0,"""  why you gotta say black? why couldn't you just say the average person. you were trying to make someone feel stupid but you just made yourself look stupid. (typical\xa0society)\xa0"  ""
0,"""  mexico win 2 0...?????..what are you smoking dude."  ""
0,"""  because you are so cool, that's why!!!!"  ""
1,"""  i am a butch woman: will not you come try and whoop my ass you weak ass sniffling  little troll???? in fact better yet bring your wife along,,she's almost hot,and i am sure she'd hightail it away from you boy!!!!! :*"  ""
1,"""  how was that not a strike you buffoon?"  ""
0,"""  @childerz\xa0\xa0@koosh12684\xa0\xa0@jwoude23\xa0\xa0@welfarecheese\xa0\xa0@sdl\xa0\xa0@nonstopdrivel\xa0\n\xa0\nright on. as long as we are both open and honest about how we come to our own conclusions, i couldn't give a shit if we disagree."  ""
1,"""  i bet you don't have the nerve to post your real name. and before you say ""you don't either"", i am not the one making nazi/kkk remarks. you are. skank!!!! and yes, i am a white guy."  ""
0,"""  ""tressel ball"" saved you from ""cooper ball"""  ""
0,"""  all non eus move to london to earn that..not wanted eslewhere"  ""
0,"""  well he did fuck up the blackwater review"  ""
1,"""  you're dumb."  ""
0,"""  we should hold holder at gitmo until he comes clean."  ""
0,"""  oh cool, some more internet points for your collection!"  ""
0,"""  bill from the house never get past reid...the house is made up of both parties...they are doing it, so what's up with the senate?"  ""
0,"""  foxtvlies,\n\nyou are correct. = president obama wasn't in florida"". \n\nthat's why he should have kept his big mouth tightly closed about this sad case & let our judicial system work.\n\nyours, satx"  ""
0,"""  ya'll niggas need to listen over pusha t   exodus track again.. he went after ymcmb hard "  ""
0,"""  have you told your dem friends that you are upset they chose a mormon to lead the senate for them?"  ""
1,"""  hey carles..hows this sound..fuck off about grimes..shes my fucking girlfriend..and your fucking annoying.. i fucking love her..and your a dick"  ""
0,"""  do not tell me you are remodeling bathrooms, again!!! :)\n"  ""
0,"""  good question, why bother taking out the garbage if your going to blow the house up in the first place?"  ""
0,"""  man, i am getting curb stomped by allergies.  not good"  ""
0,"""  lol, if you choose to use an alternate path to health care you'll be paying the mortician sooner than i."  ""
0,"""  great review. i would love to try one of these."  ""
0,"""  ohh, so you're a w.bengal commie then, are you? no wonder you talk like such a sick nut. you people are at war with reality, and even lefty mamta is a sanghi to you. pathetic. haha, no wonder you fear a pro development guy like modi."  ""
0,"""  white sox are in first place. some of you sox fans are so spoiled. you talk like jim hendry came over from the cubs and you havent won in a hundred years. get a grip."  ""
0,"""  yeah, you got your rights, but you and your mama will be tossed into frikkinghell because you'd rather obey man than god !!!"  ""
0,"""  i get what you're saying, but that's part of separating the art from the artist, at least to me. as long as some numb fuck like, say, tyler the creator isn't literally going out and, oh, skull raping an infant or whatever he raps about, i could care less if he puts it in his lyrics. i have the choice to listen or not listen. rap is (or was, at one time) purported to be more ""real"" (though that's ultimately debatable), and ""real"" is messy; therefore, you may hear some uncomfortable shit when you listen. just comes with the territory.\n\nnow, granted, there are many people in the world who might take inspiration from graphic lyrics and/or miss any artistic or ironic intent, but they're fucking assholes and they would've been fucked anyway, so fuck them... kidding, i am kidding."  ""
